year,rank,name,familyid,networth,dropoff_reason,dropoff_networth,sample
1999,213,"Butt, Charles Clarence",483,1200,,,0
1999,214,"Jamail, Joseph Dahr Jr",508,1200,,,1
1999,215,"Shirley, Jon",726,1200,,,1
1999,216,"Emmerson, Archie Aldis (Red)",686,1200,,,1
1999,217,"Smith, Ollen Bruton",643,1200,,,1
1999,218,"Rainwater, Richard Edward",455,1200,,,1
1999,219,"Ziff, Robert David",81,1200,,,1
1999,220,"Hughes, Bradley Wayne",658,1200,,,1
1999,221,"Langone, Kenneth G",758,1200,,,1
1999,222,"Zuckerman, Mortimer Benjamin",138,1200,,,1
1999,223,"Weill, Sanford",693,1100,,,1
1999,224,"McLane, Robert Drayton Jr",515,1100,,,1
1999,225,"Murdock, David Howard",43,1100,,,1
1999,226,"Bass, Edward Perry",7,1100,,,1
1999,227,"Comer, Gary Campbell",428,1100,other,,1
1999,228,"Scaife, Richard Mellon",22,1100,,,1
1999,229,"McNair, Robert C",660,1100,,,1
1999,230,"Troutt, Kenny A",653,1100,,,1
1999,231,"McNealy, Scott G",759,1100,,,1
1999,232,"Moran, James Martin",496,1100,,,1
1999,233,"Sidhu, Sanjiv",685,1100,,,1
1999,234,"Speer, Roy Merrill",399,1100,,,1
1999,235,"Bakke, Dennis",760,1100,,,1
1999,236,"Daniels, Robert William Jr",532,1100,death,,1
1999,237,"Cook, William Alfred",471,1100,,,1
1999,238,"Noorda, Raymond J",558,1100,other,,1
1999,239,"Goldsbury, Christopher",625,1100,,,1
1999,240,"Singh, Rajendra",738,1100,,,1
1999,241,"Batten, Frank Jr",162,1100,other,,1
1999,242,"Anselmo, Mary",657,1100,,,1
1999,243,"White, Dean V",663,1000,,,1
1999,244,"Schneider, Donald J",608,1000,,,1
1999,245,"Rich, Marc David",227,1000,,,1
1999,246,"Kravis, Henry R",417,1000,,,1
1999,247,"Morean, William",761,1000,,,1
1999,248,"Levine, William S",762,1000,,,1
1999,249,"Bailey, Thomas",763,1000,other,,1
1999,250,"Drexler, Millard S",728,1000,other,,1
1999,251,"Roberts, George R",415,1000,,,1
1999,252,"Little, John E",764,1000,,,1
1999,253,"France, James C",765,1000,,,1
1999,254,"Nelson, Marilyn Carlson",33,1000,,,1
1999,255,"Sobrato, John Albert",714,1000,,,1
1999,256,"Khosla, Vinod",766,1000,,,1
1999,257,"Ueltschi, Albert Lee",302,1000,,,1
1999,258,"Burkle, Ronald",715,1000,,,1
1999,259,"Kimmel, Sidney",564,1000,,,1
1999,260,"Flatley, Thomas John",467,1000,,,1
1999,261,"France, William C Jr",765,1000,,,1
1999,262,"Doerr, L John",767,1000,,,1
1999,263,"Kellogg, Peter R",768,1000,,,1
1999,264,"Duffield, David A",629,1000,,,1
1999,265,"Gage, Barbara Carlson",33,1000,,,1
1999,266,"Robertson, Michael L",769,1000,other,,1
1999,267,"Lewis, Peter Benjamin",579,1000,other,,1
1999,268,"Fisher, Max Martin",157,975,,,1
1999,269,"Smith, Frederick Wallace",230,975,,,1
1999,270,"Whitman, Margaret C",770,960,,,1
1999,271,"Green, Pincus",83,950,,,1
1999,272,"Chace, Malcolm Green III",681,950,,,1
1999,273,"Monaghan, Thomas Stephen",339,950,other,,1
1999,274,"Diller, Barry",592,950,,,1
1999,275,"Tyson, Donald John",393,950,other,,1
1999,276,"Berg, Carl Edwin",717,950,,,1
1999,277,"Frist, Thomas F Jr",565,950,,,1
1999,278,"Opperman, Dwight Darwin",627,950,,,1
1999,279,"Edson, John Orin",424,945,,,1
1999,280,"Marriott, John Willard Jr",114,930,,,0
1999,281,"Jain, Naveen",771,930,,,1
1999,282,"Krehbiel, John Hammond Jr",283,925,,,1
1999,283,"Forstmann, Theodore",741,925,,,1
1999,284,"Hearst, William Randolph III",98,900,,,1
1999,285,"Holding, Robert Earl",606,900,,,1
1999,286,"Golisano, Blase Thomas",707,900,,,1
1999,287,"Kovner, Bruce",572,900,,,1
1999,288,"Krasny, Michael",666,900,,,1
1999,289,"Disney, Roy Edward",134,900,,,1
1999,290,"Peltz, Nelson",503,890,,,1
1999,291,"Johnston, Summerfield K Jr",88,880,other,,1
1999,292,"Lee, Thomas Haskell",600,875,,,1
1999,293,"Abramson, Leonard",562,875,,,1
1999,294,"Mann, Alfred",772,875,,,1
1999,295,"Taubman, Adolph Alfred",19,860,other,,1
1999,296,"Kohlberg, Jerome Spiegel Jr",414,850,,,1
1999,297,"Moreno, Arturo",773,850,,,1
1999,298,"Reid, Elizabeth Ann Hall",398,850,,,1
1999,299,"Druckenmiller, Stanley",648,850,,,1
1999,300,"Butler, Sarah Turner",88,850,,,1
1999,301,"Corn, Elizabeth Turner",88,850,,,1
1999,302,"Turner, William Butler",88,850,,,1
1999,303,"Teel, Joyce Raley",616,850,,,1
1999,304,"Marshall, Barbara Hall",95,850,,,1
1999,305,"Honickman, Harold",659,850,,,1
1999,306,"Jannard, James",626,850,,,1
1999,307,"Roski, Edward P Jr",774,850,,,1
1999,308,"Kellogg, William S",739,840,,,1
1999,309,"Saylor, Michael",775,840,,,1
1999,310,"Cargill, Margaret Anne",136,840,,,1
1999,311,"Cargill, James R",136,840,,,1
1999,312,"Strawbridge, George Jr",82,825,other,,1
1999,313,"Milliken, Roger",38,825,,,1
1999,314,"Shorenstein, Walter Herbert",75,800,,,1
1999,315,"Gallo, Ernest",142,800,,,1
1999,316,"Park, Raymond P",690,800,other,,1
1999,317,"Boudjakdji, Millicent V",98,800,,,1
1999,318,"Cooke, Phoebe Hearst",98,800,,,1
1999,319,"Lindner, Carl Henry Jr",170,800,other,,1
1999,320,"Thorne, Oakleigh Blakeman",119,800,,,1
1999,321,"Hearst, Austin",98,800,,,1
1999,322,"Hearst, David Whitmire Jr",98,800,,,1
1999,323,"Price, Michael F",670,800,,,1
1999,324,"Ford, Josephine Clay",253,800,other,,1
1999,325,"Hearst, George Randolph Jr",98,800,,,1
1999,326,"Spanos, Alexander Gus",300,800,,,1
1999,327,"Solow, Sheldon Henry",207,800,,,1
1999,328,"Herb, Marvin J",88,800,,,1
1999,329,"Riggio, Leonard",620,800,other,,1
1999,330,"Cook, Scott D",647,780,,,1
1999,331,"Copley, Helen Kinney",182,775,,,1
1999,332,"Haas, Peter E Jr",306,775,other,,1
1999,333,"Liemandt, Joseph A",675,770,,,1
1999,334,"Davenport, Elizabeth Lupton",51,750,,,1
1999,335,"Roberts, Brian L",581,750,,,1
1999,336,"Oki, Scott",776,750,other,,1
1999,337,"Manoogian, Richard Alexander",299,750,,,1
1999,338,"Adelson, Sheldon",646,750,,,1
1999,339,"Lupton, John Thomas",51,750,,,1
1999,340,"Hascoe, Norman",603,750,,,1
1999,341,"Schuler, Barry",777,750,other,,1
1999,342,"Milken, Michael Robert",382,750,,,1
1999,343,"Robinson, Jesse Mack",443,750,other,,1
1999,344,"Perry, Claire Eugenia Getty",2,740,,,1
1999,345,"Getty, Caroline Marie",2,740,,,1
1999,346,"Earhart, Anne Catherine Getty",2,740,,,1
1999,347,"Krach, Keith, J",778,730,,,1
1999,348,"Magerko, Margaret Hardy",736,725,,,1
1999,349,"Haas, Josephine B",306,725,other,,1
1999,350,"Winfrey, Oprah",651,725,,,1
1999,351,"Pittman, Robert",779,725,other,,1
1999,352,"Geballe, Frances Koshland",306,725,other,,1
1999,353,"Katzenberg, Jeffrey",724,725,,,1
1999,354,"Petersen, Robert Einar",212,725,other,,1
1999,355,"May, Cordelia Scaife",22,720,,,1
1999,356,"Haas, Evelyn Danzig",306,720,other,,1
1999,357,"Kriens, Scott",780,715,,,1
1999,358,"Jones, Jerral Wayne",622,700,,,1
1999,359,"Lyon, Frank Jr",596,700,other,,1
1999,360,"Glazer, Guilford",448,700,,,1
1999,361,"McKelvey, Andrew",781,700,,,1
1999,362,"McCormack, Mark",630,700,other,,1
1999,363,"Chernick, Aubrey",704,700,other,,1
1999,364,"Douglas, Jean W",705,700,other,,1
1999,365,"Anderson, John Edward",480,700,,,1
1999,366,"Haas, Robert Douglas",306,700,other,,1
1999,367,"Ruffin, Phillip",731,700,other,,1
1999,368,"Wister, Diana Strawbridge Norris",82,700,other,,1
1999,369,"York, Denise Debartolo",692,700,other,,1
1999,370,"Green, Joshua III",694,690,other,,1
1999,371,"Karmanos, Peter",729,690,other,,1
1999,372,"Eisner, Michael D",598,680,,,1
1999,373,"Wagner, Todd R",782,675,,,1
1999,374,"DeBartolo, Edward John Jr",25,675,,,1
1999,375,"Leonsis, Tedodore",783,675,other,,1
1999,376,"Connell, Grover",133,675,other,,1
1999,377,"Chowdry, Michael",667,675,,,1
1999,378,"Levy, Leon",623,675,,,1
1999,379,"Lee, David L",784,675,other,,1
1999,380,"McVaney, C Edward",672,670,,,1
1999,381,"Young, Robert F",785,670,other,,1
1999,382,"Ewing, Marc",786,670,other,,1
1999,383,"Quadracci, Harry V",638,670,,,1
1999,384,"Myhrvold, Nathan",787,650,other,,1
1999,385,"Levine, Stuart Robert",546,650,,,1
1999,386,"Hicks, Thomas O",737,650,,,1
1999,387,"Koch, Frederick Robinson",61,650,other,,1
1999,388,"Koch, William Ingraham",61,650,other,,1
1999,389,"Kroenke, Stanley",13,650,,,1
1999,390,"Haworth, Richard G",725,650,,,1
1999,391,"Maritz, Paul A",788,650,other,,1
1999,392,"Feld, Kenneth",602,650,,,1
1999,393,"Raikes, Jeffrey S",789,650,other,,1
1999,394,"Bose, Amar Gopal",611,650,other,,1
1999,395,"Silverman, Henry",668,650,other,,1
1999,396,"Gerstner, Louis Jr",790,640,other,,1
1999,397,"Carell, Monroe J",696,640,other,,1
1999,398,"Porter, Barry",791,625,other,,1
1999,399,"Neukom, William",792,625,other,,1
1999,400,"Subotnick, Stuart",649,625,,,1
2000,1,"Gates, William Henry III",36,63000,,,1
2000,2,"Ellison, Lawrence Joseph",451,58000,,,1
2000,3,"Allen, Paul Gardner",420,36000,,,1
2000,4,"Buffett, Warren Edward",66,28000,,,1
2000,5,"Moore, Gordon Earle",178,26000,,,1
2000,6,"Anschutz, Philip Frederick",8,18000,,,1
2000,7,"Walton, S Robson",13,17000,,,1
2000,8,"Walton, Jim C",13,17000,,,1
2000,9,"Walton, Helen R",13,17000,,,1
2000,10,"Ballmer, Steven Anthony",526,17000,,,1
2000,11,"Walton, John T",13,17000,,,1
2000,12,"Walton, Alice L",13,17000,,,1
2000,13,"Dell, Michael",555,16000,,,1
2000,14,"Redstone, Sumner Murray",237,14000,,,1
2000,15,"Kluge, John Werner",163,13000,,,1
2000,16,"Ergen, Charles",706,11000,,,1
2000,17,"Murdoch, Keith Rupert",353,11000,,,1
2000,18,"Johnson, Abigail",365,10000,,,1
2000,19,"Anthony, Barbara Cox",29,10000,,,1
2000,20,"Chambers, Anne Cox",29,10000,,,1
2000,21,"Schwab, Charles R",593,10000,,,1
2000,22,"Nicholas, Henry Thompson III",716,10000,,,1
2000,23,"Samueli, Henry",718,10000,,,1
2000,24,"Sidhu, Sanjiv",685,9800,,,1
2000,25,"Turner, Robert Edward III",79,9100,,,1
2000,26,"Hewlett, William Redington",14,9000,death,,1
2000,27,"Waitt, Theodore W",605,8400,,,1
2000,28,"Huber, David R",793,8200,other,,1
2000,29,"Goodnight, James",652,8000,,,1
2000,30,"Kerkorian, Kirk",168,7800,,,1
2000,31,"McCaw, Craig O",432,7700,,,1
2000,32,"Deshpande, Gururaj E",794,7600,other,,1
2000,33,"Mars, Forrest Edward Jr",9,7000,,,1
2000,34,"Mars, John Franklyn",9,7000,,,1
2000,35,"Mars, Jacqueline",9,7000,,,1
2000,36,"Smith, Daniel E",795,7000,other,,1
2000,37,"Filo, David",719,6500,,,1
2000,38,"Yang, Jerry",720,6400,,,1
2000,39,"Siebel, Thomas M",752,6400,,,1
2000,40,"Morgridge, John P",669,5600,,,1
2000,41,"Pritzker, Thomas J",47,5500,,,1
2000,42,"Pritzker, Robert Alan",47,5500,,,1
2000,43,"Broad, Eli",511,5200,,,1
2000,44,"Soros, George",435,5000,,,1
2000,45,"Johnson, Edward Crosby III",365,5000,,,1
2000,46,"Newhouse, Donald Edward",16,5000,,,1
2000,47,"Newhouse, Samuel Irving Jr",16,5000,,,1
2000,48,"Bass, Lee Marshall",7,4700,,,1
2000,49,"Simplot, John Richard",30,4700,,,1
2000,50,"Bezos, Jeffrey P",711,4700,,,1
2000,51,"Lerner, Alfred",492,4600,,,1
2000,52,"Omidyar, Pierre M",745,4600,,,1
2000,53,"Johnson, Samuel Curtis",34,4500,,,1
2000,54,"Icahn, Carl Celian",421,4500,,,1
2000,55,"Warner, H Ty",744,4500,,,1
2000,56,"Greenberg, Maurice Raymond",321,4400,,,1
2000,57,"Bass, Sid Richardson",7,4300,,,1
2000,58,"Knight, Philip Hampson",59,4300,,,1
2000,59,"Huntsman, Jon Meade",501,4100,,,1
2000,60,"Bronfman, Edgar Miles Sr",282,4100,,,0
2000,61,"Annenberg, Walter Hubert",10,4000,,,1
2000,62,"Davis, Marvin Harold",4,4000,,,1
2000,63,"Bren, Donald Leroy",46,4000,,,1
2000,64,"Bloomberg, Michael Rubens",568,4000,,,1
2000,65,"Sall, John",656,3900,,,1
2000,66,"Lauder, Leonard Alan",177,3800,,,1
2000,67,"Perot, Henry Ross Sr",48,3700,,,1
2000,68,"McNealy, Scott G",759,3500,,,1
2000,69,"Scott, Walter Jr",661,3500,,,1
2000,70,"Geffen, David",488,3300,,,1
2000,71,"Hostetter, Amos Barr Jr",458,3300,,,1
2000,72,"Perelman, Ronald Owen",434,3300,,,1
2000,73,"Marcus, Bernard",559,3200,,,1
2000,74,"Garofalo, Stephen A",755,3200,other,,1
2000,75,"Lauder, Ronald Steven",177,3200,,,1
2000,76,"Winnick, Gary",712,3200,,,1
2000,77,"Koch, Charles de Ganahl",61,3100,,,1
2000,78,"Perenchio, Andrew Jerrold",368,3100,,,1
2000,79,"Koch, David Hamilton",61,3100,,,1
2000,80,"Hillman, Henry Lea",32,3000,,,1
2000,81,"Bechtel, Stephen Davison Jr",11,3000,,,1
2000,82,"Dolan, Charles Francis",387,3000,,,1
2000,83,"Krach, Keith, J",778,3000,other,,1
2000,84,"Bechtel, Riley P",11,3000,,,1
2000,85,"Schulze, Richard M",721,2900,,,1
2000,86,"Wexner, Leslie Herbert",213,2900,,,1
2000,87,"Kriens, Scott",780,2800,other,,1
2000,88,"Udvar-Hazy, Steven Ferencz",584,2800,,,1
2000,89,"Sturm, Donald L",710,2800,,,1
2000,90,"Bass, Robert Muse",7,2800,,,1
2000,91,"Crown, Lester",69,2800,,,1
2000,92,"Kroenke, Ann Walton",13,2800,,,1
2000,93,"Taylor, Jack Crawford",527,2800,,,1
2000,94,"Kim, James",796,2700,,,1
2000,95,"Fisher, Doris Feigenbaum",385,2700,,,1
2000,96,"LeFrak, Samuel Jayson",24,2700,,,1
2000,97,"Arison, Micky",72,2700,,,1
2000,98,"Fisher, Donald George",385,2700,,,1
2000,99,"Stern, Leonard Norman",28,2600,,,1
2000,100,"Morean, William",761,2600,,,1
2000,101,"Sorenson, James LeVoy",296,2600,,,1
2000,102,"Gerry, Alan",583,2600,,,1
2000,103,"Egan, Richard J",618,2600,,,1
2000,104,"Lucas, George",241,2500,,,1
2000,105,"Sindhu, Pradeep",797,2500,other,,1
2000,106,"Rockefeller, David Sr",6,2500,,,1
2000,107,"Kroc, Joan Beverly",49,2500,,,1
2000,108,"Ingram, Martha Robinson Rivers",519,2400,,,1
2000,109,"Malone, John C",580,2400,,,1
2000,110,"Wrigley, William Jr",430,2400,,,1
2000,111,"Glaser, Robert D",748,2400,other,,1
2000,112,"Rowling, Robert",544,2400,,,1
2000,113,"Tisch, Preston Robert",52,2300,,,1
2000,114,"Johnson, Bobby Ray Jr",798,2300,,,1
2000,115,"Littlefield, Edmund Wattis",450,2300,,,1
2000,116,"Mays, L Lowry",665,2300,,,1
2000,117,"Magness, Gary",374,2300,,,1
2000,118,"Birck, Michael",664,2300,other,,1
2000,119,"Getty, Gordon Peter",2,2300,,,1
2000,120,"Magness, Kim",374,2300,,,1
2000,121,"Jain, Naveen",771,2200,other,,1
2000,122,"Sant, Roger W",742,2200,,,1
2000,123,"Waitt, Norman W Jr",605,2200,,,1
2000,124,"Johnson, Barbara Piasecka",123,2100,,,1
2000,125,"Davidson, William Morse",286,2100,,,1
2000,126,"Hunt, Ray Lee",3,2100,,,1
2000,127,"Stempel, Ernest E",554,2100,,,1
2000,128,"McKelvey, Andrew",781,2100,,,1
2000,129,"Sarofim, Fayez Shalaby",436,2000,,,1
2000,130,"Menard, John R Jr",612,2000,,,1
2000,131,"Golisano, Blase Thomas",707,2000,,,1
2000,132,"McGovern, Patrick Joseph",206,2000,,,1
2000,133,"Zell, Samuel",408,2000,,,1
2000,134,"Buffett, Susan Thompson",66,2000,,,1
2000,135,"McCaw, Wendy",432,2000,other,,1
2000,136,"Smith, Vincent C",799,2000,,,1
2000,137,"Bakke, Dennis",760,2000,,,1
2000,138,"Rock, Arthur J",303,2000,,,1
2000,139,"Levinson, Frank",800,2000,,,1
2000,140,"Laurie, Nancy Walton",13,2000,,,1
2000,141,"Gonda, Louis L",590,2000,,,1
2000,142,"Spielberg, Steven Allen",459,2000,,,1
2000,143,"Pan, Jing Jong",801,1900,other,,1
2000,144,"Yuen, Henry C",754,1900,,,1
2000,145,"Tisch, Laurence Alan",52,1900,,,1
2000,146,"Helmsley, Leona Mindy Rosenthal",12,1900,,,1
2000,147,"Little, John E",764,1900,other,,1
2000,148,"Batten, Frank Sr",162,1900,,,1
2000,149,"Cuban, Mark",757,1900,,,1
2000,150,"Huizenga, Harry Wayne",556,1800,,,1
2000,151,"Allen, Herbert Anthony Jr",203,1800,,,1
2000,152,"Naify, Robert Allen",422,1800,,,1
2000,153,"Hall, Donald Joyce",95,1800,,,1
2000,154,"Gonda, Leslie L",590,1800,,,1
2000,155,"Butt, Charles Clarence",483,1800,,,0
2000,156,"Weill, Sanford",693,1800,,,1
2000,157,"Pan, Theresa",801,1800,other,,1
2000,158,"Williams, Arthur L Jr",516,1800,,,1
2000,159,"Pohlad, Carl Ray",330,1800,,,1
2000,160,"Abraham, S Daniel",560,1800,,,1
2000,161,"Blank, Arthur M",563,1800,,,1
2000,162,"Taylor, Glen",688,1800,,,1
2000,163,"Flinn, Lawrence Jr",628,1800,,,1
2000,164,"Ricketts, J Joseph",747,1800,,,1
2000,165,"Lauren, Ralph",391,1800,,,1
2000,166,"Hearst, Randolph Apperson",98,1800,death,,1
2000,167,"Kaiser, George B",576,1700,,,1
2000,168,"Wetherell, David S",749,1700,other,,1
2000,169,"Trump, Donald John",220,1700,,,0
2000,170,"Chen, Pehong",802,1700,other,,1
2000,171,"Mathile, Clayton Lee",545,1700,,,1
2000,172,"Johnson, Charles Bartlett",561,1700,,,1
2000,173,"McCombs, Billy Joe (Red)",662,1700,,,1
2000,174,"Washington, Dennis",504,1700,,,1
2000,175,"Stowers, James Evans Jr",586,1600,other,,1
2000,176,"McCaw, John Elroy Jr",432,1600,,,1
2000,177,"DeVos, Richard Marvin",58,1600,,,1
2000,178,"Burkle, Ronald",715,1600,,,1
2000,179,"Stephens, Jackson Thomas",284,1600,,,1
2000,180,"Rich, Robert Edward Sr",312,1600,,,1
2000,181,"Farmer, Richard T",549,1600,,,1
2000,182,"McCaw, Bruce R",432,1600,,,1
2000,183,"Krehbiel, John Hammond Jr",283,1600,,,1
2000,184,"Spangler, Clemmie Dixon Jr",539,1600,,,1
2000,185,"Walker, Jay S",746,1600,other,,1
2000,186,"Mann, Alfred",772,1600,,,1
2000,187,"McCaw, Keith W",432,1600,,,1
2000,188,"Malone, Mary Alice Dorrance",82,1600,,,1
2000,189,"Kravis, Henry R",417,1500,,,1
2000,190,"Rockefeller, Laurance Spelman",6,1500,,,1
2000,191,"Sobrato, John Albert",714,1500,,,1
2000,192,"Goldman, Richard N",306,1500,,,1
2000,193,"Arrillaga, John",446,1500,,,1
2000,194,"Berg, Carl Edwin",717,1500,,,1
2000,195,"Duffield, David A",629,1500,,,1
2000,196,"Roberts, George R",415,1500,,,1
2000,197,"Case, Stephen M",750,1500,,,1
2000,198,"Hubbard, Stanley Stub",120,1500,,,1
2000,199,"Liemandt, Joseph A",675,1500,other,,1
2000,200,"Peery, Richard Taylor",447,1500,,,1
2000,201,"Rainwater, Richard Edward",455,1500,,,1
2000,202,"Bass, Perry Richardson",7,1500,,,1
2000,203,"Simmons, Harold Clark",297,1500,,,1
2000,204,"Jacobs, Irwin Mark",753,1500,,,1
2000,205,"Galvin, Robert William",160,1500,,,1
2000,206,"Fisher, Robert J",385,1500,,,1
2000,207,"Moreno, Arturo",773,1400,,,1
2000,208,"Singh, Rajendra",738,1400,other,,1
2000,209,"Dorrance, Bennett",82,1400,,,1
2000,210,"Lenfest, Harold Fitzgerald",684,1400,,,1
2000,211,"Greenberg, Jerry A",803,1400,other,,1
2000,212,"Zweben, Monte",804,1400,other,28,1
2000,213,"Levine, William S",762,1400,,,1
2000,214,"Van Andel, Jay",57,1400,,,1
2000,215,"Moore, J Stuart",805,1400,other,,1
2000,216,"Johnson, Rupert Harris Jr",561,1400,,,1
2000,217,"McNair, Robert C",660,1400,,,1
2000,218,"Fisher, John J",385,1300,,,1
2000,219,"Rales, Steven M",640,1300,,,1
2000,220,"Bass, Edward Perry",7,1300,,,1
2000,221,"Ziff, Daniel Morton",81,1300,,,1
2000,222,"Langone, Kenneth G",758,1300,,,1
2000,223,"Hawkins, Jeffrey C",806,1300,other,,1
2000,224,"Emmerson, Archie Aldis (Red)",686,1300,,,1
2000,225,"Rales, Mitchell P",640,1300,,,1
2000,226,"Nelson, Marilyn Carlson",33,1300,,,1
2000,227,"Ziff, Robert David",81,1300,,,1
2000,228,"Wadhwani, Romesh T",807,1300,other,,1
2000,229,"Siegel, Herbert",808,1300,,,1
2000,230,"Jannard, James",626,1300,,,1
2000,231,"Gage, Barbara Carlson",33,1300,,,1
2000,232,"Troutt, Kenny A",653,1300,,,1
2000,233,"Scifres, Donald R",809,1300,other,,1
2000,234,"Ziff, Dirk Edward",81,1300,,,1
2000,235,"Jackson, Jess Stonestreet",810,1300,,,1
2000,236,"Krasny, Michael",666,1200,,,1
2000,237,"Saylor, Michael",775,1200,other,,1
2000,238,"Moran, James Martin",496,1200,,,1
2000,239,"Harbert, Marguerite",329,1200,,,1
2000,240,"Marriott, Richard Edwin",114,1200,,,0
2000,241,"Booth, Franklin Otis Jr",713,1200,,,1
2000,242,"Abele, John E",609,1200,,,1
2000,243,"Lindemann, George L",499,1200,,,1
2000,244,"Marshall, E Pierce",497,1200,,,1
2000,245,"Zuckerman, Mortimer Benjamin",138,1200,,,1
2000,246,"Jamail, Joseph Dahr Jr",508,1200,,,1
2000,247,"Wagner, Todd R",782,1200,,,1
2000,248,"Kellogg, William S",739,1200,,,1
2000,249,"Hughes, Bradley Wayne",658,1200,,,1
2000,250,"Field, Frederick Woodruff",209,1200,,,1
2000,251,"Gaylord, Edward Lewis",27,1200,,,1
2000,252,"Miller, Sydell",634,1200,,,1
2000,253,"Jobs, Steven Paul",204,1200,,,1
2000,254,"Rockefeller, Winthrop Paul",6,1200,,,1
2000,255,"Marino, Roger M",811,1200,other,,1
2000,256,"Nicholas, Peter M",607,1200,,,1
2000,257,"Scaife, Richard Mellon",22,1200,,,1
2000,258,"Cook, Scott D",647,1200,,,1
2000,259,"Tuchman, Kenneth",655,1200,other,,1
2000,260,"Flatley, Thomas John",467,1100,,,1
2000,261,"Oros, David S",812,1100,other,,1
2000,262,"Krehbiel, Frederick A",283,1100,,,1
2000,263,"McMahon, Vincent K",813,1100,,,1
2000,264,"Speer, Roy Merrill",399,1100,,,1
2000,265,"Koogle, Timothy",814,1100,other,,1
2000,266,"Goldsbury, Christopher",625,1100,,,1
2000,267,"Stanton, John W",815,1100,,,1
2000,268,"Munger, Charles Thomas",589,1100,,,1
2000,269,"Ryan, Patrick George",364,1100,,,1
2000,270,"Anselmo, Mary",657,1100,,,1
2000,271,"Cook, William Alfred",471,1100,,,1
2000,272,"Disney, Roy Edward",134,1100,,,1
2000,273,"Kellogg, Peter R",768,1100,,,1
2000,274,"Rich, Marc David",227,1000,,,1
2000,275,"Khosla, Vinod",766,1000,,,1
2000,276,"Haas, John Charles",423,1000,other,,1
2000,277,"Stewart, Martha",816,1000,,,1
2000,278,"Skeen, Dale M",817,1000,other,,1
2000,279,"Chambers, John",818,1000,other,,1
2000,280,"Weber, Charlotte Colket",82,1000,,,1
2000,281,"Desantis, Robert J",819,1000,other,,1
2000,282,"Hamilton, Dorrance (Dodo) Hill",82,1000,,,1
2000,283,"Robertson, Julian H Jr",687,1000,,,1
2000,284,"McLane, Robert Drayton Jr",515,1000,,,1
2000,285,"Green, Pincus",83,1000,,,1
2000,286,"Murdock, David Howard",43,1000,,,1
2000,287,"Adelson, Sheldon",646,1000,,,1
2000,288,"Adams, Richard L",697,1000,other,,1
2000,289,"Druckenmiller, Stanley",648,1000,,,1
2000,290,"Reyes, Gregory",820,1000,other,,1
2000,291,"Kohlberg, Jerome Spiegel Jr",414,1000,,,1
2000,292,"Simonyi, Charles",751,1000,,,1
2000,293,"White, Dean V",663,1000,,,1
2000,294,"McLeod, Clark",821,1000,other,,1
2000,295,"Schneider, Donald J",608,1000,,,1
2000,296,"Doerr, L John",767,1000,,,1
2000,297,"Dedman, Robert Henry Sr",362,1000,,,1
2000,298,"Hearst, William Randolph III",98,1000,,,1
2000,299,"Van Beuren, Hope Hill",82,980,,,1
2000,300,"Roberts, Brian L",581,980,,,1
2000,301,"Mitchell, George Phydias",42,980,,,1
2000,302,"Marriott, John Willard Jr",114,975,,,0
2000,303,"Opperman, Dwight Darwin",627,975,,,1
2000,304,"Ford, William Clay Sr",253,960,,,1
2000,305,"Edson, John Orin",424,960,,,1
2000,306,"Gates, Charles Cassius Jr",36,950,,,1
2000,307,"Ueltschi, Albert Lee",302,940,,,1
2000,308,"Holding, Robert Earl",606,925,,,1
2000,309,"Chowdry, Michael",667,920,death,,1
2000,310,"France, William C Jr",765,920,,,1
2000,311,"Benson, Craig Robert",551,920,,,1
2000,312,"France, James C",765,910,,,1
2000,313,"Hearst, George Randolph Jr",98,900,,,1
2000,314,"Diller, Barry",592,900,,,1
2000,315,"Whitman, Margaret C",770,900,,,1
